Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202511,13,089,3,5,DeKalb County                                               ,744,744,303553838,1,2,302765,1,4,615150,5,510,93938422,740,740,301648827,1,2,302765,1,4,615150,5,510,93938422
202511,13,091,3,5,Dodge County                                                ,3,3,875507,1,2,476895,0,0,0,3,15,309588,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,093,3,5,Dooly County                                                ,48,48,14640497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,095,3,5,Dougherty County                                            ,40,40,10496922,0,0,0,0,0,0,4,32,2400000,24,24,7564714,0,0,0,0,0,0,4,32,2400000
202511,13,097,3,5,Douglas County                                              ,441,441,109322229,0,0,0,0,0,0,2,330,57647760,441,441,109322229,0,0,0,0,0,0,2,330,57647760
202511,13,099,3,5,Early County                                                ,10,10,1928142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,101,3,5,Echols County                                               ,4,4,871618,0,0,0,0,0,0,1,5,304167,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,103,3,5,Effingham County                                            ,567,567,140128299,0,0,0,0,0,0,11,56,7921727,76,76,22942527,0,0,0,0,0,0,0,0,0
202511,13,105,3,5,Elbert County                                               ,107,107,22354872,1,2,450000,0,0,0,0,0,0,101,101,20254872,1,2,450000,0,0,0,0,0,0
202511,13,107,3,5,Emanuel County                                              ,45,45,8451249,0,0,0,0,0,0,0,0,0,45,45,8451249,0,0,0,0,0,0,0,0,0
202511,13,109,3,5,Evans County                                                ,15,15,2760357,0,0,0,3,9,655254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,111,3,5,Fannin County                                               ,332,332,98706889,0,0,0,0,0,0,0,0,0,275,275,81456375,0,0,0,0,0,0,0,0,0
202511,13,113,3,5,Fayette County                                              ,410,410,160408471,0,0,0,0,0,0,0,0,0,312,312,119251352,0,0,0,0,0,0,0,0,0
202511,13,115,3,5,Floyd County                                                ,285,285,57816917,0,0,0,0,0,0,0,0,0,285,285,57816917,0,0,0,0,0,0,0,0,0
202511,13,117,3,5,Forsyth County                                              ,1323,1323,263586222,1,2,300000,0,0,0,5,300,18362300,1323,1323,263586222,1,2,300000,0,0,0,5,300,18362300
202511,13,119,3,5,Franklin County                                             ,177,177,46022514,1,2,89000,0,0,0,0,0,0,128,128,38165228,0,0,0,0,0,0,0,0,0
202511,13,121,3,5,Fulton County                                               ,2195,2195,764749946,66,132,25539403,66,242,38212126,403,6005,821733743,1871,1871,702715448,66,132,25539403,64,236,37907088,383,5575,768087228
202511,13,123,3,5,Gilmer County                                               ,94,94,18609898,0,0,0,0,0,0,13,111,11798657,20,20,5930536,0,0,0,0,0,0,2,50,6163050
202511,13,127,3,5,Glynn County                                                ,394,394,172166334,32,64,7002959,13,45,8869257,11,93,11151686,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,129,3,5,Gordon County                                               ,295,295,74764718,0,0,0,0,0,0,0,0,0,213,213,50625423,0,0,0,0,0,0,0,0,0
202511,13,131,3,5,Grady County                                                ,65,65,26176630,0,0,0,0,0,0,0,0,0,51,51,23310608,0,0,0,0,0,0,0,0,0
202511,13,133,3,5,Greene County                                               ,292,292,294411463,0,0,0,0,0,0,0,0,0,292,292,294411463,0,0,0,0,0,0,0,0,0
202511,13,135,3,5,Gwinnett County                                             ,2760,2760,880946984,10,20,5395392,2,8,2600000,27,824,152472119,2692,2692,850385862,10,20,5395392,2,8,2600000,27,824,152472119
202511,13,137,3,5,Habersham County                                            ,346,346,103541193,0,0,0,0,0,0,1,7,400911,318,318,94688001,0,0,0,0,0,0,0,0,0
202511,13,139,3,5,Hall County                                                 ,1487,1487,529112395,0,0,0,5,15,2528530,12,84,11908287,1351,1351,487845511,0,0,0,0,0,0,4,23,1950000
202511,13,141,3,5,Hancock County                                              ,23,23,6870635,0,0,0,0,0,0,0,0,0,23,23,6870635,0,0,0,0,0,0,0,0,0
202511,13,143,3,5,Haralson County                                             ,150,150,42730478,0,0,0,0,0,0,0,0,0,73,73,21609218,0,0,0,0,0,0,0,0,0
202511,13,145,3,5,Harris County                                               ,165,165,52355136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,147,3,5,Hart County                                                 ,169,169,42422621,8,16,3999504,1,4,737000,0,0,0,167,167,41817339,8,16,3999504,1,4,737000,0,0,0
202511,13,149,3,5,Heard County                                                ,53,53,15488455,0,0,0,0,0,0,0,0,0,38,38,11181207,0,0,0,0,0,0,0,0,0
202511,13,151,3,5,Henry County                                                ,1652,1652,430212283,0,0,0,0,0,0,0,0,0,1505,1505,389730236,0,0,0,0,0,0,0,0,0
202511,13,153,3,5,Houston County                                              ,1030,1030,192207176,0,0,0,0,0,0,2,84,6685280,1030,1030,192207176,0,0,0,0,0,0,2,84,6685280
202511,13,155,3,5,Irwin County                                                ,29,29,2526404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,157,3,5,Jackson County                                              ,1584,1584,551229727,0,0,0,0,0,0,2,11,1914000,1400,1400,498815043,0,0,0,0,0,0,2,11,1914000
202511,13,159,3,5,Jasper County                                               ,116,116,39150000,0,0,0,0,0,0,0,0,0,116,116,39150000,0,0,0,0,0,0,0,0,0
202511,13,161,3,5,Jeff Davis County                                           ,11,11,1338964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,163,3,5,Jefferson County                                            ,18,18,4398051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,165,3,5,Jenkins County                                              ,28,28,2527777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,167,3,5,Johnson County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,169,3,5,Jones County                                                ,60,60,12035000,0,0,0,0,0,0,0,0,0,60,60,12035000,0,0,0,0,0,0,0,0,0
202511,13,171,3,5,Lamar County                                                ,146,146,37419979,0,0,0,0,0,0,0,0,0,111,111,33830615,0,0,0,0,0,0,0,0,0
202511,13,173,3,5,Lanier County                                               ,29,29,5802021,0,0,0,0,0,0,0,0,0,29,29,5802021,0,0,0,0,0,0,0,0,0
202511,13,175,3,5,Laurens County                                              ,38,38,7697433,0,0,0,0,0,0,3,64,8075150,31,31,6174933,0,0,0,0,0,0,3,64,8075150
202511,13,177,3,5,Lee County                                                  ,83,83,10196069,1,2,250960,0,0,0,0,0,0,83,83,10196069,1,2,250960,0,0,0,0,0,0
202511,13,179,3,5,Liberty County                                              ,328,328,91750792,2,4,730000,1,3,375000,0,0,0,328,328,91750792,2,4,730000,1,3,375000,0,0,0
202511,13,181,3,5,Lincoln County                                              ,46,46,17672080,0,0,0,0,0,0,0,0,0,44,44,16934580,0,0,0,0,0,0,0,0,0
202511,13,183,3,5,Long County                                                 ,256,256,60866921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,185,3,5,Lowndes County                                              ,746,746,165804694,2,4,265056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,187,3,5,Lumpkin County                                              ,254,254,95894000,0,0,0,0,0,0,0,0,0,254,254,95894000,0,0,0,0,0,0,0,0,0
202511,13,189,3,5,McDuffie County                                             ,82,82,20054425,0,0,0,0,0,0,0,0,0,74,74,18194800,0,0,0,0,0,0,0,0,0
202511,13,191,3,5,McIntosh County                                             ,100,100,27507606,0,0,0,0,0,0,0,0,0,88,88,24664410,0,0,0,0,0,0,0,0,0
202511,13,193,3,5,Macon County                                                ,13,13,2889431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,195,3,5,Madison County                                              ,121,121,34724923,0,0,0,0,0,0,0,0,0,117,117,34372673,0,0,0,0,0,0,0,0,0
202511,13,197,3,5,Marion County                                               ,12,12,2380500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,199,3,5,Meriwether County                                           ,118,118,29984876,0,0,0,0,0,0,0,0,0,103,103,27736227,0,0,0,0,0,0,0,0,0
202511,13,201,3,5,Miller County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,205,3,5,Mitchell County                                             ,18,18,5119008,0,0,0,0,0,0,0,0,0,16,16,4819008,0,0,0,0,0,0,0,0,0
202511,13,207,3,5,Monroe County                                               ,240,240,73628942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,209,3,5,Montgomery County                                           ,20,20,2780600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,211,3,5,Morgan County                                               ,140,140,59568149,0,0,0,0,0,0,0,0,0,140,140,59568149,0,0,0,0,0,0,0,0,0
202511,13,213,3,5,Murray County                                               ,114,114,29046272,0,0,0,5,15,2241171,1,5,717580,40,40,11503532,0,0,0,0,0,0,0,0,0
202511,13,215,3,5,Muscogee County                                             ,214,214,66826043,0,0,0,0,0,0,6,30,3090180,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,217,3,5,Newton County                                               ,556,556,181214323,1,2,511758,1,4,1112146,3,43,5150056,507,507,167305045,0,0,0,0,0,0,0,0,0
202511,13,219,3,5,Oconee County                                               ,301,301,138532148,0,0,0,0,0,0,0,0,0,197,197,90795646,0,0,0,0,0,0,0,0,0
202511,13,221,3,5,Oglethorpe County                                           ,71,71,21017184,0,0,0,0,0,0,0,0,0,71,71,21017184,0,0,0,0,0,0,0,0,0
202511,13,223,3,5,Paulding County                                             ,1197,1197,169696339,0,0,0,9,36,2540538,0,0,0,1197,1197,169696339,0,0,0,9,36,2540538,0,0,0
202511,13,225,3,5,Peach County                                                ,130,130,22945149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,227,3,5,Pickens County                                              ,232,232,102379406,1,2,400000,4,16,1200000,0,0,0,165,165,73892351,0,0,0,4,16,1200000,0,0,0
202511,13,229,3,5,Pierce County                                               ,66,66,16684114,0,0,0,0,0,0,0,0,0,66,66,16684114,0,0,0,0,0,0,0,0,0
202511,13,231,3,5,Pike County                                                 ,86,86,25263582,0,0,0,0,0,0,0,0,0,86,86,25263582,0,0,0,0,0,0,0,0,0
202511,13,233,3,5,Polk County                                                 ,108,108,30718219,0,0,0,0,0,0,0,0,0,51,51,14938802,0,0,0,0,0,0,0,0,0
202511,13,235,3,5,Pulaski County                                              ,64,64,19137316,0,0,0,0,0,0,0,0,0,64,64,19137316,0,0,0,0,0,0,0,0,0
202511,13,237,3,5,Putnam County                                               ,95,95,34966038,0,0,0,0,0,0,0,0,0,95,95,34966038,0,0,0,0,0,0,0,0,0
202511,13,239,3,5,Quitman County                                              ,15,15,1742853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,241,3,5,Rabun County                                                ,120,120,92490368,1,2,100000,1,4,385000,0,0,0,109,109,89764563,1,2,100000,1,4,385000,0,0,0
202511,13,243,3,5,Randolph County                                             ,4,4,633332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,245,3,5,Richmond County                                             ,498,498,88455473,0,0,0,0,0,0,0,0,0,495,495,87889279,0,0,0,0,0,0,0,0,0
202511,13,247,3,5,Rockdale County                                             ,325,325,100113570,0,0,0,0,0,0,0,0,0,302,302,91568357,0,0,0,0,0,0,0,0,0
202511,13,249,3,5,Schley County                                               ,17,17,3617566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,251,3,5,Screven County                                              ,18,18,2829010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,253,3,5,Seminole County                                             ,6,6,468000,0,0,0,0,0,0,1,5,350000,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,255,3,5,Spalding County                                             ,297,297,67127085,0,0,0,0,0,0,0,0,0,20,20,3548000,0,0,0,0,0,0,0,0,0
202511,13,257,3,5,Stephens County                                             ,33,33,5739086,0,0,0,0,0,0,0,0,0,28,28,4778461,0,0,0,0,0,0,0,0,0
202511,13,259,3,5,Stewart County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,261,3,5,Sumter County                                               ,23,23,6851329,0,0,0,0,0,0,0,0,0,23,23,6851329,0,0,0,0,0,0,0,0,0
202511,13,263,3,5,Talbot County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,267,3,5,Tattnall County                                             ,42,42,7900135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,269,3,5,Taylor County                                               ,14,14,3782362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,271,3,5,Telfair County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,273,3,5,Terrell County                                              ,4,4,506668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,275,3,5,Thomas County                                               ,122,122,36834363,0,0,0,0,0,0,2,72,23267684,122,122,36834363,0,0,0,0,0,0,2,72,23267684
202511,13,277,3,5,Tift County                                                 ,104,104,13604735,0,0,0,0,0,0,12,61,5174106,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,279,3,5,Toombs County                                               ,17,17,2283000,0,0,0,2,6,600000,1,10,325000,17,17,2283000,0,0,0,2,6,600000,1,10,325000
202511,13,281,3,5,Towns County                                                ,76,76,35962441,1,2,500000,0,0,0,0,0,0,69,69,33312441,0,0,0,0,0,0,0,0,0
202511,13,283,3,5,Treutlen County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,285,3,5,Troup County                                                ,388,388,121060589,5,10,1784389,0,0,0,9,290,57600000,341,341,111480819,5,10,1784389,0,0,0,9,290,57600000
202511,13,287,3,5,Turner County                                               ,3,3,888615,0,0,0,0,0,0,0,0,0,3,3,888615,0,0,0,0,0,0,0,0,0
202511,13,289,3,5,Twiggs County                                               ,12,12,4860000,0,0,0,0,0,0,0,0,0,12,12,4860000,0,0,0,0,0,0,0,0,0
202511,13,291,3,5,Union County                                                ,234,234,100231316,0,0,0,0,0,0,0,0,0,234,234,100231316,0,0,0,0,0,0,0,0,0
202511,13,293,3,5,Upson County                                                ,114,114,29183039,0,0,0,0,0,0,3,54,13115600,61,61,17910414,0,0,0,0,0,0,3,54,13115600
202511,13,295,3,5,Walker County                                               ,270,270,94292235,8,16,1248000,0,0,0,0,0,0,264,264,90868789,8,16,1248000,0,0,0,0,0,0
202511,13,297,3,5,Walton County                                               ,528,528,158489467,0,0,0,1,4,534058,3,16,2286967,525,525,157354163,0,0,0,1,4,534058,3,16,2286967
202511,13,299,3,5,Ware County                                                 ,31,31,4679405,1,2,132880,1,3,355800,0,0,0,7,7,860170,0,0,0,0,0,0,0,0,0
202511,13,301,3,5,Warren County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,303,3,5,Washington County                                           ,48,48,13393601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,305,3,5,Wayne County                                                ,90,90,20544450,2,4,396000,0,0,0,0,0,0,90,90,20544450,2,4,396000,0,0,0,0,0,0
202511,13,307,3,5,Webster County                                              ,6,6,826668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,309,3,5,Wheeler County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,311,3,5,White County                                                ,172,172,47839062,1,2,500000,0,0,0,0,0,0,161,161,46790250,1,2,500000,0,0,0,0,0,0
202511,13,313,3,5,Whitfield County                                            ,282,282,53648989,29,58,4414188,4,12,1624420,4,20,1381750,130,130,26949708,13,26,2327450,0,0,0,0,0,0
202511,13,317,3,5,Wilkes County                                               ,43,43,9870973,0,0,0,0,0,0,0,0,0,23,23,6342761,0,0,0,0,0,0,0,0,0
202511,13,319,3,5,Wilkinson County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,13,321,3,5,Worth County                                                ,28,28,7290606,0,0,0,0,0,0,8,40,5677704,0,0,0,0,0,0,0,0,0,0,0,0
202511,15,001,4,9,Hawaii County                                               ,1086,1086,481396459,5,10,1764289,2,8,1136000,7,56,6790000,1086,1086,481396459,5,10,1764289,2,8,1136000,7,56,6790000
202511,15,003,4,9,Honolulu County                                             ,552,552,214404106,56,112,15695575,0,0,0,24,634,186943037,45,45,29969634,2,4,798318,0,0,0,10,96,17270800
202511,15,007,4,9,Kauai County                                                ,126,126,102574726,0,0,0,0,0,0,0,0,0,126,126,102574726,0,0,0,0,0,0,0,0,0
202511,15,009,4,9,Maui County                                                 ,479,479,165996762,38,76,17236320,0,0,0,8,249,63149945,433,433,146349934,37,74,16741371,0,0,0,6,204,45907444
202511,16,001,4,8,Ada County                                                  ,4313,4313,1334984980,14,28,5658324,6,24,3993942,32,528,96723009,4313,4313,1334984980,14,28,5658324,6,24,3993942,32,528,96723009
202511,16,003,4,8,Adams County                                                ,8,8,4233107,3,6,1062936,1,3,607500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,16,005,4,8,Bannock County                                              ,280,280,59323771,3,6,479498,22,82,6620194,7,96,9300000,214,214,52470798,3,6,479498,17,67,5064809,7,96,9300000
202511,16,007,4,8,Bear Lake County                                            ,108,108,41443007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,16,009,4,8,Benewah County                                              ,46,46,9033879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,16,011,4,8,Bingham County                                              ,178,178,47895977,2,4,680000,0,0,0,0,0,0,178,178,47895977,2,4,680000,0,0,0,0,0,0
202511,16,013,4,8,Blaine County                                               ,94,94,165158531,4,8,5701065,0,0,0,1,5,1653567,73,73,151970963,3,6,5451065,0,0,0,0,0,0
202511,16,015,4,8,Boise County                                                ,105,105,34731516,0,0,0,0,0,0,0,0,0,105,105,34731516,0,0,0,0,0,0,0,0,0
202511,16,017,4,8,Bonner County                                               ,90,90,26795786,4,8,1241983,2,7,2302500,2,90,8000000,79,79,23573962,4,8,1241983,2,7,2302500,2,90,8000000
202511,16,019,4,8,Bonneville County                                           ,651,651,142008305,8,16,947960,8,32,4817250,21,458,65625220,650,650,141654638,8,16,947960,8,32,4817250,21,458,65625220
202511,16,021,4,8,Boundary County                                             ,22,22,2285000,4,8,683076,0,0,0,0,0,0,22,22,2285000,0,0,0,0,0,0,0,0,0
202511,16,023,4,8,Butte County                                                ,8,8,964002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,16,025,4,8,Camas County                                                ,18,18,3814536,0,0,0,0,0,0,0,0,0,14,14,3371535,0,0,0,0,0,0,0,0,0
202511,16,027,4,8,Canyon County                                               ,2796,2796,587354869,67,134,15983788,8,32,2804179,30,690,94871517,2781,2781,583556264,67,134,15983788,8,32,2804179,30,690,94871517
202511,16,029,4,8,Caribou County                                              ,20,20,4890776,2,4,1040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,16,031,4,8,Cassia County                                               ,85,85,30273824,5,10,1933786,2,7,1271250,1,5,1218750,85,85,30273824,5,10,1933786,2,7,1271250,1,5,1218750
202511,16,033,4,8,Clark County                                                ,1,1,167000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,16,035,4,8,Clearwater County                                           ,36,36,6428170,0,0,0,0,0,0,0,0,0,29,29,4007000,0,0,0,0,0,0,0,0,0
202511,16,037,4,8,Custer County                                               ,37,37,12813303,0,0,0,0,0,0,0,0,0,20,20,5930373,0,0,0,0,0,0,0,0,0
202511,16,039,4,8,Elmore County                                               ,149,149,20958078,0,0,0,0,0,0,0,0,0,130,130,16875836,0,0,0,0,0,0,0,0,0
202511,16,041,4,8,Franklin County                                             ,65,65,16440135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,16,043,4,8,Fremont County                                              ,123,123,25576731,0,0,0,3,12,2065159,2,14,1434659,121,121,25238283,0,0,0,3,12,2065159,2,14,1434659
202511,16,045,4,8,Gem County                                                  ,135,135,30997772,0,0,0,0,0,0,0,0,0,135,135,30997772,0,0,0,0,0,0,0,0,0
202511,16,047,4,8,Gooding County                                              ,32,32,8042543,1,2,287142,0,0,0,0,0,0,31,31,7742543,1,2,287142,0,0,0,0,0,0
202511,16,049,4,8,Idaho County                                                ,7,7,1860640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,16,051,4,8,Jefferson County                                            ,280,280,77850956,0,0,0,0,0,0,0,0,0,280,280,77850956,0,0,0,0,0,0,0,0,0
202511,16,053,4,8,Jerome County                                               ,138,138,33526473,0,0,0,0,0,0,0,0,0,138,138,33526473,0,0,0,0,0,0,0,0,0
202511,16,055,4,8,Kootenai County                                             ,1121,1121,427040286,30,60,14587970,5,15,6284085,22,367,55353275,902,902,370263115,22,44,11516234,0,0,0,10,249,42556468
202511,16,057,4,8,Latah County                                                ,123,123,41955741,10,20,6374421,0,0,0,5,88,10600341,123,123,41955741,10,20,6374421,0,0,0,5,88,10600341
202511,16,059,4,8,Lemhi County                                                ,44,44,13827834,0,0,0,0,0,0,0,0,0,44,44,13827834,0,0,0,0,0,0,0,0,0
202511,16,061,4,8,Lewis County                                                ,25,25,2315246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,16,063,4,8,Lincoln County                                              ,14,14,3470586,0,0,0,0,0,0,0,0,0,14,14,3470586,0,0,0,0,0,0,0,0,0
202511,16,065,4,8,Madison County                                              ,403,403,100607088,2,4,556160,42,168,20899168,6,216,29588468,403,403,100607088,2,4,556160,42,168,20899168,6,216,29588468
202511,16,067,4,8,Minidoka County                                             ,142,142,46073952,0,0,0,2,7,1378148,0,0,0,142,142,46073952,0,0,0,2,7,1378148,0,0,0
202511,16,069,4,8,Nez Perce County                                            ,113,113,31737752,3,6,1211575,0,0,0,6,144,12660000,113,113,31737752,3,6,1211575,0,0,0,6,144,12660000
202511,16,071,4,8,Oneida County                                               ,26,26,8044271,0,0,0,0,0,0,0,0,0,24,24,7837737,0,0,0,0,0,0,0,0,0
202511,16,073,4,8,Owyhee County                                               ,32,32,13430217,0,0,0,0,0,0,0,0,0,32,32,13430217,0,0,0,0,0,0,0,0,0
202511,16,075,4,8,Payette County                                              ,147,147,49610926,1,2,400000,1,4,858638,0,0,0,119,119,40987369,1,2,400000,1,4,858638,0,0,0
202511,16,077,4,8,Power County                                                ,4,4,1250000,0,0,0,0,0,0,0,0,0,4,4,1250000,0,0,0,0,0,0,0,0,0
202511,16,079,4,8,Shoshone County                                             ,49,49,7458511,1,2,282719,0,0,0,3,15,300171,45,45,7027075,0,0,0,0,0,0,0,0,0
202511,16,081,4,8,Teton County                                                ,266,266,124268210,0,0,0,3,10,2164519,5,95,16236676,220,220,110487914,0,0,0,3,10,2164519,4,90,15557861
202511,16,083,4,8,Twin Falls County                                           ,471,471,143072636,10,20,5124101,1,3,562500,1,6,987000,469,469,142469716,10,20,5124101,0,0,0,1,6,987000
202511,16,085,4,8,Valley County                                               ,228,228,163958013,2,4,880000,0,0,0,0,0,0,156,156,120626779,0,0,0,0,0,0,0,0,0
202511,16,087,4,8,Washington County                                           ,61,61,15030118,0,0,0,0,0,0,0,0,0,61,61,15030118,0,0,0,0,0,0,0,0,0
202511,17,001,2,3,Adams County                                                ,26,26,6993498,0,0,0,1,3,785076,0,0,0,21,21,5558106,0,0,0,1,3,785076,0,0,0
202511,17,003,2,3,Alexander County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,17,005,2,3,Bond County                                                 ,22,22,6509150,0,0,0,0,0,0,0,0,0,18,18,5281000,0,0,0,0,0,0,0,0,0
202511,17,007,2,3,Boone County                                                ,50,50,12145624,7,14,1237500,0,0,0,0,0,0,37,37,10585301,7,14,1237500,0,0,0,0,0,0
202511,17,009,2,3,Brown County                                                ,7,7,2069002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,17,011,2,3,Bureau County                                               ,17,17,4816000,0,0,0,0,0,0,0,0,0,15,15,4416000,0,0,0,0,0,0,0,0,0
202511,17,013,2,3,Calhoun County                                              ,5,5,1427545,0,0,0,0,0,0,0,0,0,5,5,1427545,0,0,0,0,0,0,0,0,0
202511,17,015,2,3,Carroll County                                              ,24,24,7329606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,17,017,2,3,Cass County                                                 ,1,1,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,17,019,2,3,Champaign County                                            ,246,246,81102554,3,6,790990,0,0,0,13,565,80606228,229,229,75535528,0,0,0,0,0,0,13,565,80606228
202511,17,021,2,3,Christian County                                            ,45,45,15423863,0,0,0,0,0,0,0,0,0,6,6,2100000,0,0,0,0,0,0,0,0,0
202511,17,023,2,3,Clark County                                                ,10,10,1706300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,17,025,2,3,Clay County                                                 ,3,3,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,17,027,2,3,Clinton County                                              ,46,46,16702488,1,2,349292,0,0,0,0,0,0,38,38,14277522,1,2,349292,0,0,0,0,0,0
202511,17,029,2,3,Coles County                                                ,9,9,1495771,0,0,0,0,0,0,5,25,1838360,0,0,0,0,0,0,0,0,0,0,0,0
202511,17,031,2,3,Cook County                                                 ,1126,1126,553998774,87,174,48315607,143,459,111291834,149,3334,841556580,917,917,477150713,85,170,47635607,141,453,110228082,109,2977,735592338
202511,17,033,2,3,Crawford County                                             ,10,10,3138534,2,4,720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,17,035,2,3,Cumberland County                                           ,1,1,147500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,17,037,2,3,DeKalb County                                               ,197,197,56849840,2,4,630000,4,14,2554320,19,104,10749939,101,101,24404697,2,4,630000,4,14,2554320,3,18,2876020
202511,17,039,2,3,De Witt County                                              ,12,12,3738895,1,2,300000,0,0,0,0,0,0,12,12,3738895,1,2,300000,0,0,0,0,0,0
202511,17,041,2,3,Douglas County                                              ,29,29,9966777,0,0,0,0,0,0,0,0,0,16,16,4342819,0,0,0,0,0,0,0,0,0
202511,17,043,2,3,DuPage County                                               ,748,748,418125010,2,4,390000,1,4,650000,12,360,79927050,713,713,402557228,2,4,390000,1,4,650000,4,301,66218225
202511,17,045,2,3,Edgar County                                                ,10,10,3279799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202511,17,049,2,3,Effingham County                                            ,27,27,13292314,0,0,0,0,0,0,3,20,1900000,26,26,13142314,0,0,0,0,0,0,3,20,1900000
202511,17,051,2,3,Fayette County                                              ,1,1,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
